Latitude,Longitude,GMT,Wind Speed at Hub Height,Air Density at Hub Height,Power Generation
52.0,4.7,2008-04-10 22:00:00,6.174271052800894,1.2381156989050286,567
52.0,4.7,2008-04-10 23:00:00,6.0749127269506245,1.2433831714373764,567
52.0,4.7,2008-04-11 00:00:00,5.866487239402625,1.2465753770303296,567
52.0,4.7,2008-04-11 01:00:00,5.590175447937954,1.2482091563211253,426
52.0,4.7,2008-04-11 02:00:00,5.157018369020795,1.2484827150224764,309
52.0,4.7,2008-04-11 03:00:00,4.541818599440506,1.2489916070724216,213
52.0,4.7,2008-04-11 04:00:00,4.129037740015647,1.249274120752774,136
52.0,4.7,2008-04-11 05:00:00,3.9284673613979813,1.2487807808463003,136
52.0,4.7,2008-04-11 06:00:00,3.3821537028445974,1.2455564052917243,75
52.0,4.7,2008-04-11 07:00:00,2.6465449315049594,1.2364352894953448,26
52.0,4.7,2008-04-11 08:00:00,2.0926063585471444,1.224961015743726,26
52.0,4.7,2008-04-11 09:00:00,1.6306431348720676,1.2177577374798287,26
52.0,4.7,2008-04-11 10:00:00,2.339078772752697,1.213351144387973,26
52.0,4.7,2008-04-11 11:00:00,3.6187283953428673,1.2111121131559734,70
52.0,4.7,2008-04-11 12:00:00,4.7304024699269664,1.2094662412632626,202
52.0,4.7,2008-04-11 13:00:00,5.665737631041851,1.2099123208961728,407
52.0,4.7,2008-04-11 14:00:00,6.464189333922409,1.2109175673222716,701
52.0,4.7,2008-04-11 15:00:00,7.046071895314271,1.2120588735316171,887
52.0,4.7,2008-04-11 16:00:00,7.345167084242701,1.2142864015877566,1126
52.0,4.7,2008-04-11 17:00:00,7.496327407423852,1.2187779555031237,1126
52.0,4.7,2008-04-11 18:00:00,8.581970705632196,1.224391994680249,1653
52.0,4.7,2008-04-11 19:00:00,9.528812758031922,1.2279005346841259,2273
52.0,4.7,2008-04-11 20:00:00,9.917578743043617,1.2309259903663468,2572
52.0,4.7,2008-04-11 21:00:00,10.027449332428473,1.2335861996395368,2572
52.0,4.7,2008-04-11 22:00:00,9.965470174784885,1.2358881401459023,2572
52.0,4.7,2008-04-11 23:00:00,9.74017974353813,1.2381283998480646,2317
52.0,4.7,2008-04-12 00:00:00,9.519850698998702,1.2403125029885955,2317
52.0,4.7,2008-04-12 01:00:00,9.62759742738829,1.2423265715778244,2317
52.0,4.7,2008-04-12 02:00:00,9.896365960491583,1.2444030504667385,2615
52.0,4.7,2008-04-12 03:00:00,9.978814300472791,1.246289928744948,2615
52.0,4.7,2008-04-12 04:00:00,10.0536260939962,1.2470378494011678,2615
52.0,4.7,2008-04-12 05:00:00,10.172895896758309,1.2463237392219528,2615
52.0,4.7,2008-04-12 06:00:00,10.282775134140593,1.2420797014041685,2838
52.0,4.7,2008-04-12 07:00:00,10.647756419978855,1.2353853516557003,2807
52.0,4.7,2008-04-12 08:00:00,11.568634403698665,1.229890561135824,3044
52.0,4.7,2008-04-12 09:00:00,11.84059927176943,1.2261647846421082,3065
52.0,4.7,2008-04-12 10:00:00,11.438570553039748,1.224046130685937,3044
52.0,4.7,2008-04-12 11:00:00,11.156534243254924,1.2218840319929216,2984
52.0,4.7,2008-04-12 12:00:00,10.901861069358581,1.2203544430309328,2984
52.0,4.7,2008-04-12 13:00:00,10.58963601119016,1.219602844565693,2807
52.0,4.7,2008-04-12 14:00:00,10.242485053235264,1.219814280154169,2572
52.0,4.7,2008-04-12 15:00:00,9.986833730537644,1.2213940421292329,2572
52.0,4.7,2008-04-12 16:00:00,9.35618413279835,1.2237372759668514,2273
52.0,4.7,2008-04-12 17:00:00,8.440754969690337,1.228202787993341,1653
52.0,4.7,2008-04-12 18:00:00,8.42329167682138,1.2334294531307635,1653
52.0,4.7,2008-04-12 19:00:00,8.696990106570263,1.2364593867636942,1653
52.0,4.7,2008-04-12 20:00:00,8.91367247767131,1.2391330642645233,1995
52.0,4.7,2008-04-12 21:00:00,9.01564644118527,1.2408804933600543,1995
52.0,4.7,2008-04-12 22:00:00,8.989906325849809,1.2419141362517159,1995
52.0,4.7,2008-04-12 23:00:00,8.817535409195822,1.2431765778193307,1995
52.0,4.7,2008-04-13 00:00:00,8.593029566612486,1.244850426892832,1687
52.0,4.7,2008-04-13 01:00:00,8.3435107937,1.246340659149902,1687
52.0,4.7,2008-04-13 02:00:00,8.031276168905487,1.2486241293743598,1404
52.0,4.7,2008-04-13 03:00:00,7.597742400540141,1.2507724203125692,1150
52.0,4.7,2008-04-13 04:00:00,7.190379292737517,1.2527559106342088,926
52.0,4.7,2008-04-13 05:00:00,6.904487851559748,1.2522832235898533,926
52.0,4.7,2008-04-13 06:00:00,6.251380882538354,1.2476382581216032,733
52.0,4.7,2008-04-13 07:00:00,6.204011333686581,1.23935834961542,567
52.0,4.7,2008-04-13 08:00:00,6.690976582123881,1.2333808121510104,717
52.0,4.7,2008-04-13 09:00:00,6.5681705952306855,1.230045815521043,717
52.0,4.7,2008-04-13 10:00:00,6.335316809800714,1.2282671370315088,717
52.0,4.7,2008-04-13 11:00:00,6.063890831958737,1.2267160367621248,554
52.0,4.7,2008-04-13 12:00:00,5.599048196571394,1.225748037041809,416
52.0,4.7,2008-04-13 13:00:00,5.056484522319566,1.2253865299385698,302
52.0,4.7,2008-04-13 14:00:00,4.475286144730785,1.2260222648057701,207
52.0,4.7,2008-04-13 15:00:00,3.796090754311664,1.2264494329071056,132
52.0,4.7,2008-04-13 16:00:00,2.9224236921609386,1.2273922392887826,26
52.0,4.7,2008-04-13 17:00:00,1.8624362724249273,1.2299219792255704,26
52.0,4.7,2008-04-13 18:00:00,0.856386635167278,1.2323421761376727,26
52.0,4.7,2008-04-13 19:00:00,0.5828212180225631,1.2345903386074562,26
52.0,4.7,2008-04-13 20:00:00,1.237322852392619,1.2371262824156555,26
52.0,4.7,2008-04-13 21:00:00,1.5879759305442047,1.2398385635354925,27
52.0,4.7,2008-04-13 22:00:00,1.8914269593755269,1.2416745263328872,27
52.0,4.7,2008-04-13 23:00:00,2.3105466353113915,1.2436548671285432,27
52.0,4.7,2008-04-14 00:00:00,2.686905482223285,1.2455638459140967,27
52.0,4.7,2008-04-14 01:00:00,2.86423130441144,1.2476724246021216,27
52.0,4.7,2008-04-14 02:00:00,2.9005528915077163,1.2493073432702795,27
52.0,4.7,2008-04-14 03:00:00,3.2530810700579567,1.25132749265126,75
52.0,4.7,2008-04-14 04:00:00,3.6697924099934376,1.253276505206307,75
52.0,4.7,2008-04-14 05:00:00,3.9661140078559254,1.2535355273065492,136
52.0,4.7,2008-04-14 06:00:00,4.1542752142612445,1.2518154570751452,136
52.0,4.7,2008-04-14 07:00:00,4.261094975643417,1.24731899228606,213
52.0,4.7,2008-04-14 08:00:00,5.042045182455928,1.2423471856891406,309
52.0,4.7,2008-04-14 09:00:00,5.599001809370971,1.2401335905709174,426
52.0,4.7,2008-04-14 10:00:00,6.168966986383452,1.2395985730580759,567
52.0,4.7,2008-04-14 11:00:00,6.830614030744477,1.2383400177903852,926
52.0,4.7,2008-04-14 12:00:00,7.403491018551397,1.238659614120657,1150
52.0,4.7,2008-04-14 13:00:00,7.755745866887104,1.2388087936357641,1404
52.0,4.7,2008-04-14 14:00:00,7.8070123183417675,1.2384009659325472,1404
52.0,4.7,2008-04-14 15:00:00,7.402965320458772,1.2399929787315713,1150
52.0,4.7,2008-04-14 16:00:00,6.844301669904893,1.2428350687179595,926
